"name1","type_facility","longitude","latitude"
"Divine Intervention Recovery Center","SU",-83.9541251,39.8682541
"Focus Treatment Centers","SU",-85.1470575,35.0400337
"DOT Caring Centers Inc","SU",-84.1147741,43.5083234
"TCN Behavioral Health Services Inc","SU",-83.9379604,39.6855042
"TCN Behavioral Health Services Inc","SU",-83.937325,39.685993
"DeCoach Rehabilitation Centre","SU",-83.929794,39.6853293
"Recovery Centers Inc","SU",-83.9258346,39.7022088
"Mountain Comprehensive Care Center","SU",-84.1753489,37.9959121
"Pathways Chemical Dependency Services","SU",-84.0513038,43.4551416
"Sault Tribe Health and Human Services","SU",-84.7318814,45.8910513
"Sacred Heart Rehabilitation Center Inc","SU",-84.7159885,45.8558409
"Great Lakes Recovery Centers Inc","SU",-84.7269076,45.8910334
"Phoenix Center","SU",-83.9444346,39.0443665
"Myrtle Recovery Centers Inc","SU",-84.5163613,36.5046806
"DOT Caring Centers Inc","SU",-83.983396,43.4526113
"Mercy Health","SU",-83.8104386,39.940045
"Recovery Pathways LLC","SU",-83.9631685,43.4188857
"Pinnacle Trt Centers OH XVIII LLC","SU",-83.8084026,39.8944884
"TCN Behavioral Health Services Inc","SU",-83.7617831,40.352561
"WestCare TN","SU",-84.5970004,36.1030211
"Victory Clinical Services IV","SU",-83.947292,43.4510276
"TCN Behavioral Health Services Inc","SU",-83.7605529,40.2710089
"Sacred Heart","SU",-83.9375143,43.4333031
"Brighton Center Inc","SU",-83.8068543,42.5654062
"Chillicothe VA Medical Center","SU",-83.8211984,39.4452739
"Ethan Crossing Recovery Center","SU",-83.7707968,39.949771
"Midwest Recovery Center","SU",-83.724521,41.6828984
"Complete Counseling Center Inc","SU",-83.7831678,42.5350065
"Mercy Health","SU",-83.7298645,40.10771
"Pardridge Valley Cleveland","SU",-84.8863104,35.1982394
"Attain Behavioral Health","SU",-83.7007315,41.6779927
"TCN Behavioral Health Services Inc","SU",-83.7218645,40.1065247
"Lighthouse of Tallapoosa County Inc","SU",-85.9511118,32.945209
"Sterling Area Health Center","SU",-84.010911,44.033241
"Arrowhead Behavioral Health","SU",-83.6892716,41.5897941
"Midwest Detox Center","SU",-83.6865721,41.5885193
"Restoration Recovery Cleveland","SU",-84.8694695,35.1741004
"Bear River Outreach","SU",-84.476439,45.643787
"Cheboygan Outpatient","SU",-84.4739262,45.6473122
"Ten16 Standish Outpatient","SU",-83.9719594,43.9832925
"Recovery Pathways LLC","SU",-83.9719594,43.9832925
"Recovery Pathways LLC","SU",-83.8877987,43.6006526
"Sacred Heart Rehabilitation Center","SU",-83.8869257,43.6013688
"Home of New Vision","SU",-83.6982272,42.2555622
"Catholic Human Services","SU",-84.1319424,44.6522668
"Arbor Recovery Michigan PLLC","SU",-83.7747408,42.9730735
"Harbor","SU",-83.6404708,41.5427789
"Ohio Guidestone","SU",-83.6383973,41.5420717
"Addiction Recovery Care (ARC)","SU",-83.9533605,38.0749194
"University of Michigan","SU",-83.6753641,42.3075837
"Henry Ford Brighton Center","SU",-83.6957015,42.5196777
"RCA Foundation","SU",-86.2279085,32.3566226
"Ohio Guidestone","SU",-83.6190041,41.052692
"Ohio Treatment Center","SU",-83.6297716,41.6923813
"Biomed Behavioral Health Services","SU",-83.7497732,43.016524
"Philio Inc","SU",-83.6254349,41.6361912
"Sacred Heart Rehabilitation Center Inc","SU",-83.7467693,43.0150671
"Southeast Detox GA","SU",-85.1714875,34.3438407
"Empowered for Excellence","SU",-83.6212711,41.6783182
"Findlay Recovery Center","SU",-83.6068623,41.0616658
"Shepherds Shelter/Ross Rehab","SU",-83.9307112,38.0524019
"Atrium Health Floyd Behavioral Health","SU",-85.1904732,34.2639283
"Dawn Inc","SU",-83.6321411,42.1913248
"Pathways Inc","SU",-83.9218564,37.9949998
"Recovery Works","SU",-84.125593,37.146008
"Above the Water House","SU",-83.71549,43.051946
"Bradford Health Services","SU",-86.1703676,32.3793482
"Flint Odyssey House Inc","SU",-83.6971193,42.9742474
"Epic Behavior Health","SU",-83.7798563,38.6427597
"Flint Odyssey House Inc","SU",-83.6938606,43.0111619
"Catholic Charities of Shiawassee and","SU",-83.695132,43.0241945
"Flint Odyssey House Inc","SU",-83.6928881,43.0100185
"Cumberland River Behavioral Health","SU",-84.1047306,37.1562572
"Cumberland River Behavioral Health","SU",-84.1046522,37.1464651
"New Paths Inc","SU",-83.6908462,43.0360036
"Harbor","SU",-83.5531542,41.6573621
"Zepf Center","SU",-83.551488,41.6612556
"New Horizons Treatment Center","SU",-85.1556297,34.2209787
"New Hope Counseling and Recovery","SU",-84.0891569,37.1235629
"Comprehend Inc","SU",-83.751485904562,38.6422187010757
"Windows of Discovery","SU",-84.0843939,37.1280643
"Cumberland River Behavioral Health","SU",-84.1404218,36.9139469
"Murphy/Harpst Childrens Centers Inc","SU",-85.2437437,34.0094603
"Horizon Health","SU",-84.0669242,37.0942363
"Mountain Comprehensive Care Center","SU",-83.7570371,38.4193275
"Comprehend Inc","SU",-83.7457171,38.4201991
"Metro Treatment of Florida LP","SU",-87.2874136,30.5649281
"Bay Mills Health Center","SU",-84.6189775,46.4624024
"Health Connect America","SU",-84.5836677,35.4284728
"Mercy Medical Clinic","SU",-84.0653605,36.954621
"Oakdale Recovery Center","SU",-83.4712681,42.274965
"MedMark Treatment Centers","SU",-84.7963697,34.7832365
"Oakland Family Services","SU",-83.4651054,42.5499818
"Complete Healthcare","SU",-83.4512457,39.8839976
"New Light Consultants Inc","SU",-83.5557833,43.2805272
"Reed Behavioral Health PLLC","SU",-83.4521836,42.5697619
"Passion of Mind Healing Center","SU",-83.3939618,41.8874725
"Hope of East Tennessee Inc","SU",-84.2699102,36.0144055
"Panhandle Comprehensive Treatment","SU",-87.1283243,30.6018468
"Community Programs Inc","SU",-83.4339221,42.6553521
"Community Programs Inc","SU",-83.43308,42.6588179
"Salvation Army Harbor Light Center","SU",-83.3742039,41.9616218
"M and A Community Outreach Ctr","SU",-87.2417754,30.4265097
"Lakeview Center Inc","SU",-87.2339992,30.4314701
"Stepworks Recovery Centers","SU",-83.8970227,37.0976838
"Beginning Step Inc","SU",-83.3624932,42.2921776
"All Well Being Services","SU",-83.3408209,42.2861825
"Ultimate Solutions Inc","SU",-83.3319768,42.3859818
"Great Lakes Recovery Centers Inc","SU",-84.3835907,46.4892673
"Scioto Paint Valley Mental Health Ctr","SU",-83.3800449,39.3519123
"New Purpose LLC","SU",-84.1335191,36.1009139
"Community Programs Inc","SU",-83.3342724,42.6413152
"Family Pride Counseling LLC","SU",-83.8888975,36.8657229
"Sault Tribe Health and Human Services","SU",-84.3553493,46.4672655
"Great Lakes Recovery Centers Inc","SU",-84.3533772,46.474406
"Easterseals MORC","SU",-83.303316,42.6817057
"Oakland Family Services","SU",-83.2960079095706,42.634457440759
"Cumberland Heights","SU",-84.1561247,35.8868656
"Lapeer County Community Mental Health","SU",-83.3318445,43.0686754
"Manchester Outpatient Mountain Comp","SU",-83.7618641,37.1537007
"Catholic Charities of SE Michigan","SU",-83.3210472,43.0427233
"Life Challenge Mental Health Services","SU",-83.2475479,42.4214628
"Concepts in Counseling LLC","SU",-83.3138457,43.0555552
"South Central Alabama MHC","SU",-86.4465925,31.3094383
"Guest House Inc","SU",-83.2617,42.7458
"Mountain Comprehensive Care Center","SU",-83.4790453,38.2151975
"Mountain Comprehensive Care Center","SU",-83.4785727,38.2146832
"Mountain Comprehensive Care (3 5)","SU",-83.4785727,38.2146832
"Central Alabama VA Healthcare System","SU",-85.7122483,32.4451659
"Metropolitan Rehabilitation Clinics","SU",-83.1999015,42.4468499
"Henry Ford Behavioral Health","SU",-83.2035122,42.5064321
"Americas Community Council","SU",-83.1799393,42.3440935
"Mount Comprehensive Care Center","SU",-83.5467031,37.7349827
"Star Center Inc","SU",-83.1803705,42.3863744
"Columbus Springs Dublin","SU",-83.1710134,40.1037978
"Changes Springs Dublin","SU",-83.1701759,40.1055414
"Banyan Gulf Breeze","SU",-87.0392602,30.3956436
"Raven Cares Inc","SU",-83.4344816,38.1829223
"Pathways Inc","SU",-83.4322633,38.1858804
"WestCare Georgia","SU",-85.0860411,33.5129961
"National Council on Alcoholism and","SU",-83.1605032,42.4143093
"American Indian Health and","SU",-83.1467851,42.328111
"Oakland Family Services","SU",-83.1566709,42.4880771
"Mountain Comprehensive Care Center","SU",-83.4207013,38.1524278
"Mountain Comprehensive Care Center","SU",-83.4203731,38.1520793
"Peninsula Substance Abuse Services","SU",-84.0252173,35.9498375
"Mountain Comprehensive Care Center","SU",-83.4017067,38.2089684
"Americas Community Council","SU",-83.153527,42.5618107
"Nardin Park","SU",-83.1359849,42.3672741
"Skywood Outpatient Royal Oak","SU",-83.1449042,42.4880144
"Comprehend Inc","SU",-83.3162819,38.6013439
"Romancare Health Services","SU",-83.1192111,42.3730986
"Elmhurst Home","SU",-83.1166841,42.3847262
"Elmhurst Home","SU",-83.1164582,42.3845949
"Self Help Addiction Rehab (SHAR)","SU",-83.109801,42.3536219
"Quality Behavioral Health","SU",-83.1273397,42.5613632
"Sobriety House Inc","SU",-83.1075709,42.3578747
"Ray of Hope","SU",-83.1114894,40.0291569
"Mid Ohio Psychological Services","SU",-83.0918735,40.2809634
"Elmhurst Home","SU",-83.1083288,42.4073645
"Detroit Recovery Project","SU",-83.1014986,42.3349948
"New Light Recovery Center Inc","SU",-83.1072984,42.4179999
"Willowbrooke at Tanner","SU",-84.9131249,33.7488124
"Good Shepherd Recovery House","SU",-84.5798457,34.4538256
"Rainbow Center of Michigan Inc","SU",-83.1010221,42.3943677
"Lighthouse Treatment Centers of GA","SU",-84.4760766,34.6882817
"Cumberland Heights","SU",-83.9858849,35.9505944
"Salvation Army Harbor Light System","SU",-83.0899032,42.3382662
"Salvation Army Harbor Light","SU",-83.0885756,42.3391108
"Detroit Recovery Project Inc","SU",-83.0918735,42.4184463
"Sacred Heart","SU",-83.0904482,42.5048255
"Spectrum Child and Family Services","SU",-83.0760676,42.3693472
"Michigan Counseling Group","SU",-83.0856063,42.5052175
"Institute of Supportive Services Inc","SU",-83.0792962,42.4411503
"Detroit Rescue Mission Ministries","SU",-83.076006,42.4346702
"Quality Behavioral Health","SU",-83.087875,42.567429
"Arizona Counseling and Consultation","SU",-83.0815257,39.9542971
"New Hope Counseling and Recovery","SU",-83.6962868,36.7611919
"Mariners Inn","SU",-83.058769,42.3398095
"Mariners Inn","SU",-83.0584107,42.339784
"Highlife Recovery","SU",-83.077619,39.8997694
"True Purpose Ministries","SU",-84.0264905,35.7320782
"Central City Health","SU",-83.0569865,42.3454237
"Focus Program Inc","SU",-83.0504431,42.3996538
"Stepping Stone to Recovery","SU",-83.9679071,35.8624612
"Team Wellness Center","SU",-83.0420951,42.3482324
"Cornerstone of Recovery","SU",-83.9586592,35.864128
"Second Chance Counseling Center Inc","SU",-83.0300747,40.2079291
"Smith Counseling Centers","SU",-83.0480456,42.5276611
"Clinic 5 LLC","SU",-83.0404554,39.9882215
"TLC Maryville","SU",-83.9976567,35.7301755
"Complete Healthcare","SU",-83.0414052,39.9561302
"Outreach and Crisis Counseling Servs","SU",-83.0413144,39.9555188
"House of Hope for Recovery","SU",-83.042781,39.935945
"CHASS Mack","SU",-83.025476,42.3595382
"Quality Behavioral Health","SU",-83.0271364,42.3803857
"Easterseals MORC","SU",-83.0349862,42.4767407
"Hope Harbor Wellness","SU",-84.7653794,33.8932883
"Quality Behavioral Health","SU",-83.0130715,42.3632689
"Basecamp Recovery Center","SU",-83.0226684,39.9592708
"All Well Being Services","SU",-83.0038915,42.3527426
"Recovery Works","SU",-83.0051745,40.114963
"House of Hope for Recovery","SU",-83.0092593,39.9786417
"Soaring Sober","SU",-83.006153,39.98495
"Fowler House","SU",-82.9975688,40.0054093
"Maryhaven Addiction Stabilization Ctr","SU",-82.99484,39.9328713
"Community Counseling","SU",-82.9399015,40.8162738
"Twelve Oaks Recovery","SU",-86.8232002,30.4072613
"Metro East","SU",-82.9690578,42.4035927
"Positive Images Inc","SU",-82.9639376,42.3926563
"Catholic Human Services","SU",-83.4526971,45.0515511
"Ohio State East Hospital","SU",-82.9619612,39.9706525
"Complete Healthcare","SU",-82.9501978,40.0915126
"Douglas County CSB","SU",-84.7718408,33.7170604
"All Well Being Services","SU",-82.9354041,42.3764084
"Freedom Recovery Center","SU",-83.4306879,45.0612733
"Sunrise Centre","SU",-83.433296,45.073317
"Veterans Affairs Medical Center","SU",-83.0122313,39.3875089
"Maryhaven Inc","SU",-82.9416044,39.9297872
"Sacred Heart Rehabilitation Center Inc","SU",-82.9271033,42.450927
"Journey to Heal","SU",-83.174516,38.3008873
"Journey to Healing","SU",-83.1740654,38.3000809
"Aegis Medical","SU",-82.9163286,42.4035914
"Jenkie Journey","SU",-83.1582193,38.3608694
"Inner Voyage Recovery Center","SU",-84.5519988,34.1101199
"Journey to Healing","SU",-83.1623248,38.303292
"Biomed Behavioral Health Services","SU",-82.916517,42.5292625
"Columbus Springs East","SU",-82.9140719,40.0126604
"Complete Healthcare","SU",-82.9161616,39.9720535
"Chalmers P Wylie VA ACC","SU",-82.9109483,39.9818635
"Pike County Recovery Council","SU",-82.9814463,39.3356617
"Pike County Recovery Council","SU",-82.9813232,39.3354797
"Scioto Paint Valley Mental Health Ctr","SU",-83.0064091,39.1176605
"Hope Valley Recovery","SU",-82.9375934,39.5691359
"Lighthouse Behavioral Health Solutions","SU",-82.8914803,39.9563235
"Pike County Recovery Council","SU",-82.9889745,39.1247729
"Southwestern Recovery Center","SU",-82.9890028,39.1242825
"Community For New Direction","SU",-82.8917542,39.9452393
"Pike County Recovery Council","SU",-82.9854553,39.1267349
"Pike County Recovery Council","SU",-82.9840497,39.1272867
"Cedar Recovery","SU",-83.7338179,36.025395
"Mid Ohio Psychological Services","SU",-82.877882,39.92927
"Recovery Village Columbus Drug and","SU",-82.879961,39.8933454
"Changing Phases Behavior Support Inc","SU",-84.5296293,34.0420469
"Extension Inc","SU",-84.5572517,33.9780874
"Salvation Army","SU",-82.867179,42.6074244
"Monarch Health and Recovery","SU",-83.0158068,38.7713601
"Maryhaven Inc","SU",-82.8524514,39.9757528
"Pathways Center Care Campus","SU",-84.8147572,33.3954843
"ASCEND Csl and Recovery Services","SU",-82.9974205,38.7350605
"HopeSource","SU",-82.9958573,38.7339668
"Manifesting ExcellenceTreatment Center","SU",-82.8326517,39.9385172
"Erie County Detox Unit","SU",-82.7434771,41.4486941
"Mahajan Therapeutics","SU",-82.9553067,38.7422555
"Recovery Works","SU",-82.9582284,38.72091
"New Progressions LLC","SU",-84.5536678,33.8215697
"Northeast Ohio VA Healthcare System","SU",-82.7120358,41.4371101
"Beacons of Hope","SU",-83.2581248,37.2360337
"Ridgeview Institute Smyrna","SU",-84.5124286,33.8567446
"Complete Healthcare","SU",-82.7679692,39.9014334
"Tangu Recovery","SU",-84.4857178,33.9081112
"Atlanta Treatment Center (ATC)","SU",-84.4793588,33.9052893
"Kentucky River Community Care Inc","SU",-83.2286424,37.2803762
"American Alt Court Services (AACS)","SU",-84.4646414,33.9197908
"Someone Cares Inc of Atlanta","SU",-84.467329,33.9058112
"First Step Counseling and Medical","SU",-83.6099188,35.9900061
"BHG Hazard Treatment Center","SU",-83.2084379,37.2893613
"Mountain Comprehensive Care Center","SU",-83.3261419,36.8389753
"Harlan Recovery Services LLC","SU",-83.3265828,36.8356803
"Sacred Heart Rehabilitation Center Inc","SU",-82.7404824,42.8862425
"Grayson Integrated Clinic","SU",-82.9468158,38.3291191
"Berman Center","SU",-84.4328903,33.9045249
"Pathways Inc","SU",-82.9339117,38.340878
"Mountain Comprehensive Care Center","SU",-83.0604257,37.7329388
"Counseling Center at Roswell","SU",-84.349837,34.0385815
"North Fulton Treatment Center","SU",-84.3354089,34.0553007
"Recovery Village Atlanta Drug and","SU",-84.3274708,34.0654525
"Edge Treatment LLC","SU",-84.333114,34.0521366
"Talbott Recovery Campus","SU",-84.5427675,33.6141606
"New Day Treatment Center","SU",-84.4718571,33.7537719
"Insight Program","SU",-84.3268026,34.0525598
"Mary Hall Freedom Village Inc","SU",-84.3497849,34.0024673
"Summit Wellness Group","SU",-84.32075,34.0588497
"New Hope Counseling of Blairsville","SU",-83.9582168,34.8732382
"Cornell Abraxas Group LLC","SU",-82.604823,40.830968
"Etowah Recovery Center","SU",-84.3469398,33.9859712
"Insight Program","SU",-84.5832729,33.4857929
"MedMark Treatment Centers","SU",-83.9430627,34.8717587
"Pathways Inc","SU",-82.8372466,38.5705473
"Meadows Outpatient Center Georgia","SU",-84.3641038,33.9068112
"Summit Wellness Group","SU",-84.4203188,33.7887565
"Northside Hospital Behav Hlth Services","SU",-84.3484341,33.9205532
"Caron Treatment Centers","SU",-84.3406477,33.9335769
"Atlanta Recovery Place","SU",-84.3300052,33.9475473
"MARR","SU",-84.3314484,33.9222841
"MARR","SU",-84.3314484,33.9222841
"Sunrise Detox","SU",-84.266326,34.057999
"Rise Up Recovery Inc","SU",-82.6316163,39.7137279
"Northeast Ohio VA Healthcare System","SU",-82.5515372,40.7313386
"HUGS Recovery Center","SU",-84.4651826,33.6242126
"Defying the Odds Inc","SU",-84.4715086,33.60148
"Arise Recovery and Behavioral Health","SU",-84.556165,33.4267174
"Chillicothe VA Med Ctr","SU",-82.6158849,39.7297063
"Empowerment Resource Center Inc","SU",-84.3881255,33.7601504
"Ascensa Health","SU",-84.3829236,33.7682193
"Talbott at Dunwoody","SU",-84.3079488,33.9237795
"Dunwoody Recovery Place","SU",-84.299918,33.9299067
"Complete Healthcare","SU",-82.6066073,39.7186991
"Recovery Center","SU",-82.6049043,39.7123708
"Mansfield Comprehensive Treatment Ctr","SU",-82.5257819,40.7417609
"No Longer Bound","SU",-84.1975257,34.1121178
"Mid Ohio Psychological Services","SU",-82.5882207,39.7137756
"Atlas Behavioral Health","SU",-84.2517149,33.9646665
"WestCare Tennessee Outpatient Clinic","SU",-83.4155301,36.0148646
"MARR Right Side Up","SU",-84.2714576,33.8988078
"New Focus Addiction and","SU",-84.1229069,34.1843658
"Ramey Estep Homes","SU",-82.7700248,38.2931919
"Samba Recovery at Peachtree","SU",-84.2214016,33.9624181
"Willow Oak Community Behav Health Ctr","SU",-84.412609,33.5652721
"Alcohol and Drug Freedom Center of","SU",-82.4832771,40.3914028
"Foundation for Living","SU",-82.4639983,40.7425133
"Land of Goshen Treatment Center Inc","SU",-82.6981338,38.5810681
"TPC Wellness","SU",-82.6199693,39.0324809
"Columbus Metro Treatment Center","SU",-84.9758535,32.470743
"Claratel Behavioral Health","SU",-84.2800131,33.7869796
"Phoenix Center","SU",-82.6938476,38.5428253
"House of TIME Inc","SU",-84.9756308,32.4658686
"Counseling Center at Duluth","SU",-84.173085,34.0033794
"Alliance Recovery Center","SU",-84.2800092,33.7768302
"Mended Reeds Mental Health","SU",-82.6806313,38.5367696
