"name1","type_facility","longitude","latitude"
"Consejo Counseling and Referral Servs","SU",-123.1069658,47.2139648
"LSSI","SU",-87.6561691,41.9824505
"Howard Brown Health Center","SU",-87.6491902,41.9455805
"Virtue at the Pointe Recovery","SU",-123.8482254,46.1872894
"ESD113/True North Student Assistance","SU",-123.1085968,47.2155549
"Ethos Behavioral Health","SU",-87.6396893,41.8941554
"Henry Ford Behavioral Health All Saint","SU",-87.7845645,42.7157658
"Nuway Community Services Inc","SU",-87.620726,41.7512652
"Cornerstone Services Inc","SU",-87.6032182,41.6010317
"Midwest Asian Health Association","SU",-87.6326691,41.8457817
"Rosecrance Therapies","SU",-87.6367553,41.8925435
"LSSI/Mado Healthcare","SU",-87.6371947,41.9025964
"Urban Rehab Inc","SU",-90.2724509,32.2887393
"Family Guidance Centers Inc","SU",-87.636283,41.89683
"Allens Family Counseling Center Inc","SU",-87.6353527,41.8934561
"Bridging the Tys to Jordan Inc","SU",-87.6211849,41.7941509
"Bridging the Tys to Jordan Inc","SU",-87.6211849,41.7941509
"Center for Addictive Problems","SU",-87.634084,41.892761
"Henry Ford Behavioral Health Eastwood","SU",-87.6326557,41.8842339
"Family Guidance Centers Inc","SU",-87.6256932,41.8445823
"Link and Option Center Inc","SU",-87.5953223,41.6012339
"Link and Option Center Inc","SU",-87.5943345,41.6012797
"Gateway Foundation","SU",-87.6294134,41.8897858
"Human Resources Development Institute","SU",-87.6176739,41.8023489
"Midwest Treatment Center Inc","SU",-87.6273917,41.8827005
"Christian Community Health Center","SU",-87.5951196,41.6221292
"Last Call DUI Servs and Counseling Ctr","SU",-87.6083084,41.7514462
"Counseling Center of Illinois Inc","SU",-87.6249429,41.8811408
"Renewed Hope Community Services","SU",-87.6094019,41.7659403
"Positive Sobriety Institute","SU",-87.6236508,41.8935979
"Drexel Counseling Services Inc","SU",-87.6011212,41.7259474
"Friend Family Health Center","SU",-87.6062743,41.7807507
"Henrys Sober Living House","SU",-87.6014859547798,41.7488995092047
"Center for Independent Learning","SU",-90.2528363,32.2827704
"Hinds Behavioral Health Services","SU",-90.241079,32.298846
"Midwest Treatment Center Inc","SU",-87.5718521,41.5704645
"Essential Touchstones","SU",-90.1408824,32.4336452
"Serenity Trt and Counseling Ctr Inc","SU",-87.5600803,41.5422008
"A Beautiful Mind Inc","SU",-87.5885706,41.8020411
"Great Heights OTP","SU",-87.5620258,41.5951066
"Christian Community Health Center","SU",-87.5593999,41.6266091
"Human Resources Development Institute","SU",-87.5671998,41.7161254
"South Shore Hospital","SU",-87.5690144,41.7494001
"South Shore Hospital","SU",-87.5690144,41.7494001
"Three Oaks Behavioral Health of","SU",-90.1390881,32.4056686
"A Safe Haven","SU",-87.5637539,41.7613652
"Innovative Behavioral Services Inc","SU",-90.1277029,32.4066073
"Olatoye Rehabilitation Center Inc","SU",-87.5524419,41.7289467
"Pointe Coupee Human Services Ctr","SU",-91.4641122,30.684409
"Woodlake Addiction Recovery Center","SU",-92.1110933,29.9853335
"Pennyroyal Center","SU",-87.9152846,37.1073124
"Lifecore Health Group","SU",-89.0215552,34.2534244
"A Bridge to Recovery","SU",-90.1472638,32.3613498
"Alcohol Services Center Inc","SU",-90.1816021,32.311131
"Addiction and Family Counseling Inc","SU",-87.5226514,41.5755293
"Ozaukee County Dept of Human Services","SU",-87.8714542,43.3882002
"Jackson VAMC GV Sonny Montgomery","SU",-90.1674953,32.3278243
"Pathways to a Better Life","SU",-87.9555063,43.6751623
"AppleGate Recovery","SU",-88.5866398,35.1661337
"Nett Work Family Counseling LLC","SU",-87.9725471,43.7477465
"Pathways to a Better Life","SU",-88.0220336,43.9121581
"Fresh Start Counseling Services","SU",-87.5092525,41.5843831
"Harbor Houses of Jackson Inc","SU",-90.2303981,32.2149365
"Harbor Houses of Jackson Inc","SU",-90.2301246,32.2147852
"Jackson Comprehensive Treatment Center","SU",-90.1363723,32.3326917
"Imagine Behavioral Health LLC","SU",-90.1351264,32.3317228
"HamiltonDavis Mental Health Inc","SU",-90.1207657,32.3302686
"Southwestern Behavioral Healthcare Inc","SU",-87.5911317,38.3531966
"Regional Health Systems","SU",-87.4799747,41.6418397
"Rain Tree Consulting LLC","SU",-87.5365085,38.6732844
"Good Samaritan Family Health Center","SU",-87.5352348,38.6741078
"Pathway Healthcare","SU",-90.1150106,32.3285248
"Good Samaritan","SU",-87.5329401,38.6727584
"WIN Recovery Knox","SU",-87.5335605,38.6626893
"Integrative Counseling Services","SU",-87.4603389,41.508106
"Lakeside Behav Solutions Company","SU",-87.4645376,41.5552684
"IUSM Psychiatry Residency Clinic","SU",-87.530064,38.6814908
"Pathways to a Better Life","SU",-87.9787198,43.9400229
"Groups Recover Together","SU",-87.5193419,38.6808954
"RiverValley Behavioral Health","SU",-87.7641291,37.398319
"WIN Recovery Vigo","SU",-87.4169774,39.4665662
"Hamilton Center Inc","SU",-87.4110614,39.4854526
"Hamilton Center Inc","SU",-87.4098767,39.4853972
"Hamilton Center Inc","SU",-87.397864,39.6557559
"Indiana Ctr for Recovery/Alcohol and","SU",-87.4143865,39.4196649
"Region 8 Mental Health Services","SU",-90.3998173,31.8737941
"Valley Professionals Community Health","SU",-87.4077746,39.4845296
"Next Step Foundation Inc","SU",-87.4092673,39.4522446
"Next Step Foundation Inc","SU",-87.4081426,39.4520247
"ESD113/True North Student Assistance","SU",-123.7249493,46.6851337
"Valley Professionals","SU",-87.4075154,39.4088322
"Hillcrest Washington Youth Home Inc","SU",-87.6071748,37.9790236
"Willapa Behavioral Health and Wellness","SU",-123.7359656,46.6813053
"Heartland Wellness Center","SU",-87.3928172,41.286835
"Life Help Mental Health Ctr/Region 6","SU",-89.5867018,33.0555755
"Groups Recover Together","SU",-87.3964728,39.4335032
"Anabranch Recovery Center","SU",-87.3963238,39.3999092
"Hamilton Center Inc","SU",-87.383344,39.4701367
"Volunteers of America OHIN","SU",-87.5834329,38.0153147
"Harsha Behavioral Center Inc","SU",-87.387706,39.376404
"Hamilton Center Inc","SU",-87.4104976,39.1248888
"Evansville Comprehensive Treatment","SU",-87.5862754,37.9800569
"Health Connect America","SU",-88.1155146,36.066679
"Carey Counseling Center Inc","SU",-88.112269,36.0733499
"AppleGate Recovery","SU",-88.1154554,36.0536
"Region IV MHS","SU",-88.5636438,34.933496
"Fresh Start Counseling Services","SU",-87.3793089,41.4717414
"NOW Counseling Services LLC","SU",-87.5759787,37.9806051
"NOW Counseling Services LLC","SU",-87.5706289,37.9764209
"Defining Wellness Centers","SU",-89.9094667,32.4980361
"Origins Recovery Centers","SU",-97.1701452,26.1175195
"Recovery Center of Cameron County","SU",-97.5001699,25.9507905
"Clarvida","SU",-87.369124,41.4718639
"Crown Counseling LLC","SU",-87.3636192,41.4335842
"Southwestern Behavioral Healthcare Inc","SU",-87.5659643,37.9667361
"Regional Health Systems","SU",-87.3634698,41.4634324
"Addiction/Behavioral Csl Servs","SU",-87.3644006,41.4756391
"Awakenings Counseling Center","SU",-87.3640539,41.4747061
"Lighthouse Counseling Services Inc","SU",-87.5903877,37.8399192
"ADAPT Psychology Inc","SU",-87.5905416,37.83908
"NOW Counseling Services LLC","SU",-87.5627456,37.9649531
"NOW Counseling Services LLC","SU",-87.562275,37.963617
"Mississippi State Hospital","SU",-90.0713163355979,32.2432681256547
"Northeast WI Wellness Associates","SU",-88.0783703,44.4730785
"ECHO Community Healthcare","SU",-87.5586463,37.9761076
"BrightView Health","SU",-87.5851113,37.8434348
"RiverValley Behavioral Health","SU",-87.5843394,37.8450763
"Sunrise Services Inc","SU",-122.3089958,48.435367
"Green Bay Comprehensive Treatment Ctr","SU",-88.0883483,44.5233113
"Positive Direction Recovery Resources","SU",-91.2684756,30.6953205
"Tropical Texas Behavioral Health","SU",-97.499895,25.933471
"Counseling for Change Inc","SU",-87.5443564,37.9696593
"Caring Corner LLC","SU",-87.3443861,41.5067247
"Bright Path Support Services LLC","SU",-87.3443861,41.5067247
"Recovery Works","SU",-87.3383859,41.4569445
"Sea Mar Behavioral Health","SU",-122.3271816,48.435353
"Region IV MHS","SU",-88.5326756,34.9090347
"Region IV MHS","SU",-88.5326756,34.9090347
"MedMark Treatment Centers","SU",-87.3370629,41.4635733
"Evergreen Recovery Centers","SU",-122.3263667,48.4386584
"CleanSlate Centers","SU",-87.3328055,41.4617607
"ADAPT Psychology Inc","SU",-87.5290374,37.97912
"Sibis Counseling Center LLC","SU",-87.336277,41.5605665
"Region 8 Mental Health Services","SU",-90.0134715,32.2780043
"NOW Counseling Services LLC","SU",-87.5294374,37.9621256
"Jabbok Treatment Center","SU",-88.3778467,35.2342448
"Libertas Treatment Center","SU",-88.0641763,44.5341579
"Saint Joesphs Hospital","SU",-88.0641763,44.5341579
"Indiana Ctr for Recovery/Alcohol and","SU",-87.3169426,41.4637022
"Eldorado Texas Community Service Ctr","SU",-97.4970193,25.9048731
"Skagit Community Detox","SU",-122.3382533,48.4679848
"Lifecore Health Group","SU",-88.9982495,33.8978906
"Bellin Psychiatric Center","SU",-88.0175896,44.4846611
"Southwestern Behavioral Healthcare Inc","SU",-87.5008202,37.9757141
"New Iberia","SU",-91.8439878,30.0035146
"Catholic Community Services","SU",-122.3431153,48.4713832
"CleanSlate Centers","SU",-87.4965281,37.9617685
"Vivent Health","SU",-88.0174669,44.5088702
"Aurora Behavioral Health Center","SU",-87.7404386,43.7582385
"PBMHR Region XII","SU",-90.8057958,31.1588939
"Keys Outpatient Behavioral Health LLC","SU",-91.8199109,30.0062857
"Valley Oaks Health","SU",-87.2282464,40.2837178
"Nett Work Family Counseling LLC","SU",-87.719248,43.719579
"Hickory Treatment Center at Rockville","SU",-87.2426638,39.7560042
"Semoran Treatment Center","SU",-87.277451,41.596296
"Deaconess Cross Pointe","SU",-87.4658888,37.9788755
"Deaconess Behavioral Health East","SU",-87.4617043,37.9807929
"Region 8 Mental Health Services","SU",-90.4566496,31.5696356
"Woodlake Addiction Recovery Center","SU",-91.1144402,30.7556555
"Patriot Rehabilitation Services","SU",-91.8069194,29.9908461
"Hamilton Center Inc","SU",-87.227405,39.7643452
"Free by the Sea","SU",-124.0538121,46.487964
"Region IV MHS","SU",-88.5323917,34.6573864
"Willow Creek Behavioral Health","SU",-87.9240298,44.475705
"Clement J Zablocki VAMC","SU",-87.9420115,44.5232139
"Sea Mar Behavioral Health","SU",-122.6461127,48.2915988
"Lifecore Health Group","SU",-88.7178268,34.2519569
"Sunrise Services Inc","SU",-122.642769,48.3023864
"Brown County Human Services Department","SU",-87.9247473,44.5230132
"Fair Park Counseling PLLC","SU",-88.7003972,34.2572179
"Health Connect America","SU",-88.2481918,35.2250851
"Valley Oaks Health","SU",-87.1501596,40.9225307
"Newport Academy","SU",-122.860508,48.110199
"Lifecore Health Group","SU",-88.6848768,34.252949
"Porter Starke Services Inc","SU",-87.1807041,41.5601327
"Spero Health","SU",-88.2330884,35.2260925
"Grays Harbor Comprehensive Trt Center","SU",-123.814374,46.9788738
"Quinault Wellness Center","SU",-123.8215964,46.9702364
"Aspell/Hardin County","SU",-88.2332876,35.2165953
"Region III Chem Dependency","SU",-88.6807639,34.2376179
"Eugenia Center Behavioral Health and","SU",-123.830053,46.9733987
"Sea Mar Behavioral Health","SU",-123.83868,46.9757074
"Valley Oaks Health","SU",-87.103829,40.4936849
"Weems Community MH Center","SU",-89.5261635,32.7365167
"Spero Health","SU",-87.4974175,37.3348616
"Didgwalic Wellness Center","SU",-122.566545,48.4621066
"Columbia Wellness","SU",-123.8509055,46.9752943
"Pennyroyal Center","SU",-87.4937448,37.3383296
"New Beginnings Counseling Inc","SU",-87.1359186,41.5491948
"Brentwood Springs","SU",-87.3314472,37.9929913
"Hamilton Center Inc","SU",-87.1109919,39.5266664
"CORE Treatment Services Inc","SU",-87.6771059,44.0958455
"ESD113/True North Student Assistance","SU",-123.8884471,46.9804914
"Hickory House Recovery","SU",-87.1462141,39.0372563
"Oceans Behavioral Hospital","SU",-91.1568907,30.518822
"Hamilton Center Inc","SU",-87.1288122,39.0410733
"Fresh Start Counseling Services","SU",-87.0795242,41.4739135
"Southwestern Behavioral Healthcare Inc","SU",-87.2748506,38.0473355
"OBrien House","SU",-91.1772072,30.451564
"OBrien House","SU",-91.1771613,30.450941
"Daviess Community Hospital","SU",-87.1594766,38.6596798
"PBMHR Region XII","SU",-90.4751451,31.2838176
"Groups Recover Together","SU",-87.1542173,38.6509964
"Good Samaritan Family Health Center","SU",-87.152302,38.6547682
"PACT Recovery Connection","SU",-87.0542681,41.4597562
"Porter Starke Services Inc","SU",-87.0537208,41.4893905
"Pillars of Wellness","SU",-87.0534394,41.4911688
"NorthShore Health Centers","SU",-87.0634106,41.6111316
"Porter Starke Services Inc","SU",-87.051443,41.4915436
"PBMHR Region XII","SU",-90.4741454,31.2528615
"Safe Harbor of Erin ","SU",-87.6945679,36.3179376
"Seaside Health System","SU",-91.1449225,30.4497235
"Serenity Summit CDRC LLC","SU",-90.4482774,31.280919
"Heartland Wellness Center","SU",-87.0482567,41.5956616
"Parkdale Center","SU",-87.0473745,41.6151294
"Redeemed and Restored","SU",-87.5138172,36.8806807
"Capital Area Human Services","SU",-91.1415617,30.4451518
"Capital Area Human Services","SU",-91.1166786,30.4721835
"Phoenix Behavioral Health Servs LLC","SU",-87.596999,44.1338768
"Holistic Behavioral Health Services","SU",-91.1151051,30.4690475
"Olympic Personal Growth Center","SU",-123.0979373,48.0805524
"Pennyroyal Center","SU",-87.5094615,36.8267583
"Pennyroyal Center","SU",-87.4915395,36.8860342
"Avenues Recovery Center at","SU",-91.1316128,30.4204212
"Catholic Community Services","SU",-122.4684186,48.7451976
"Capital Area Human Services","SU",-91.0989916,30.4469255
"Jamestown Healing Clinic","SU",-123.1375417,48.0740933
"MATs Clinic","SU",-91.0966086,30.4458065
"Spero Health","SU",-87.4818701,36.8416397
"Region 8 Mental Health Services","SU",-89.8752560257599,31.9778093204039
"Pioneer Human Services","SU",-122.4499055,48.7817564
"STC Addiction Wellness Center","SU",-91.0809436,30.4533088
"Iberville Parish Substance Abuse Ctr","SU",-91.2470642,30.2632514
"Pennyroyal Center","SU",-87.4765297,36.8328236
"Narconon Louisiana","SU",-90.9675603,30.5755837
"Lake Whatcom Residential and Trt Ctr","SU",-122.4569521,48.7864703
"Healthcare Gallery","SU",-91.1007803,30.4179414
"Grove of LA LLC","SU",-91.1120083,30.4017576
"Sea Mar Behavioral Health","SU",-122.4622,48.7908
"Louisiana Behavioral Health Services","SU",-91.0935592,30.4181907
"Genesis Holistic Solutions Center of","SU",-91.093308,30.4183798
"Serenity Treatment Center of Louisiana","SU",-91.0822866,30.4292608
"Pennyroyal Center","SU",-87.4509727,36.8654555
"Lake Whatcom Residential and Trt Ctr","SU",-122.4856678,48.7790648
"Trilogy Center for Women","SU",-87.4471303,36.8632383
"Woodlake Addiction Recovery Center","SU",-91.0696964,30.4341439
"Bellingham Comprehensive Treatment Ctr","SU",-122.496014,48.7756412
"Lifeline Connections","SU",-122.4851959,48.7907316
"Region IV MHS","SU",-88.2045029,34.8056865
"Cindy Baird Guidance in Recovery","SU",-87.2587662,37.5384626
"Cumberland Hall Hospital","SU",-87.4680159,36.7384277
"Post Trauma Institute of Louisiana","SU",-91.1061349,30.3677692
"A Turning Point Family and","SU",-91.0544595,30.4217874
"Sea Mar Community Health Centers","SU",-122.5227407,48.7862925
"Clear Minds Behavioral Health","SU",-91.0487008,30.4115421
"Groups Recover Together","SU",-86.8803777,40.0476549
"Valley Oaks Health","SU",-86.8775041,40.0476018
"Cummins Behavioral Health Systems Inc","SU",-86.8764854,40.0473343
"Valley Oaks Health","SU",-86.867302,40.4200512
"Indiana Ctr for Recovery/Alcohol and","SU",-86.8669229,40.4436402
"Legacy Associates Inc","SU",-86.9388046,39.026611
"CleanSlate Centers","SU",-86.8497182,40.3963668
"Turning Point Counseling Inc","SU",-86.8440885,40.4194706
"Hamilton Center Inc","SU",-86.9318997,39.0266394
"Groups Recover Together","SU",-86.8430151,40.4185636
"SEE Purpose Treatment","SU",-86.9221987,39.0703074
"Community Counseling Services","SU",-88.81386,33.468768
"Hamilton Center Inc","SU",-86.8587533,39.6488845
"Sycamore Springs LLC","SU",-86.8274467,40.4067396
"MedMark Treatment Centers Lafayette","SU",-86.8177272,40.4155824
"Cummins Behavioral Health Systems Inc","SU",-86.8487691,39.6190533
"CleanSlate Centers","SU",-86.8464644,39.6458736
"RiverValley Behavioral Health","SU",-87.1178144,37.7648585
"Lighthouse Counseling Services Inc","SU",-87.113838,37.7666692
"RiverValley Behavioral Health","SU",-87.1108506,37.7751533
"TrueNorth Treatment Center","SU",-87.1102121,37.7752474
"Kewaunee Cnty Dept of Human Servs","SU",-87.5106015,44.4501895
"Weems Community MH Center","SU",-89.4752884,32.3391147
"Compass Health","SU",-122.9135252,48.5237095
"Lifecore Health Group","SU",-88.4913314,33.988286
"Spero Health","SU",-87.1108448,37.7247712
"Mountain Comprehensive Care Center","SU",-87.1022041,37.7458654
"Mountain Comprehensive Care Center","SU",-87.1023699,37.7444801
"Boulware Mission Inc","SU",-87.0935226,37.7732384
"LifeSpring Health Systems","SU",-87.0570008,37.8888615
"Good Samaritan Family Health Center","SU",-86.9145509,38.677513
"4C Health","SU",-86.777691,40.7344392
"NOW Counseling Services LLC","SU",-87.0474173,37.8825577
"LifeSpring Health Systems","SU",-86.9893479,38.1671557
"Great Lakes Recovery Centers Inc","SU",-88.0817347,45.8119166
"Valley Oaks Health","SU",-86.7647343,40.7453169
"Reflections Counseling Services Group","SU",-123.3614812,48.1084462
"Pennyroyal Center","SU",-87.1919414,37.1965383
"CleanSlate Centers","SU",-87.0542294,37.7497708
"Cindy Baird Guidance in Recovery and","SU",-87.1789015,37.1999799
"LifeSpring Health Systems","SU",-86.9166672,38.3822597
"Centerstone of Indiana Inc","SU",-86.7857171,39.2883774
"A New Start Primary Care LLC","SU",-87.1396075,37.2871258
"Centerstone","SU",-87.3498388,36.5357659
"Hamilton Center Inc","SU",-86.7751194,39.2908065
"ABHS","SU",-123.4226761,48.110125
"Cedar Grove Counseling Inc","SU",-123.4321547,48.1098815
"Cindy Baird DUI Services LLC","SU",-87.1221726,37.2938097
"Weems Community MH Center","SU",-89.1029297,32.7548258
"BAART Behavioral Health Services Inc","SU",-123.4353974,48.1118898
